 # x(1),y(2),ro(3),pr(4),v(5-7),B(8-10), t=   0.0000000000000000     
  6.1667E-002  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  6.5000E-002  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  6.8333E-002  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  7.1667E-002  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  7.5000E-002  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  7.8333E-002  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  8.1667E-002  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  8.5000E-002  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  8.8333E-002  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  9.1667E-002  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  9.5000E-002  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  9.8333E-002  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.0167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.0500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.0833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.1167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.1500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.1833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.2167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.2500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.2833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.3167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.3500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.3833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.4167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.4500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.4833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.5167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.5500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.5833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.6167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.6500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.6833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.7167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.7500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.7833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.8167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.8500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.8833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.9167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.9500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  1.9833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.0167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.0500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.0833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.1167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.1500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.1833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.2167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.2500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.2833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.3167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.3500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.3833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.4167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.4500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.4833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.5167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.5500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.5833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.6167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.6500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.6833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.7167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.7500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.7833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.8167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.8500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.8833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.9167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.9500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  2.9833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.0167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.0500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.0833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.1167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.1500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.1833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.2167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.2500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.2833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.3167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.3500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.3833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.4167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.4500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.4833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.5167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.5500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.5833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.6167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.6500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.6833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.7167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.7500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.7833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.8167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.8500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.8833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.9167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.9500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  3.9833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.0167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.0500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.0833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.1167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.1500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.1833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.2167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.2500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.2833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.3167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.3500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.3833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.4167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.4500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.4833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.5167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.5500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.5833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.6167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.6500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.6833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.7167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.7500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.7833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.8167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.8500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.8833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.9167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.9500E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  4.9833E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
  5.0167E-001  0.0000E+000  1.0000E-001  2.8000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000  0.0000E+000
